date,small_text,event_name,date_dt,year,state,city,lat,lon
2025-07-10," Sharonville, OH, United States | Main Tournament | July 10, 2025",Arcade Legacy's Thursday Throwdown,2025-07-10,2025,OH,Sharonville,39.2681136,-84.4132746
2025-01-15," Columbus, OH, United States | League | January 15, 2025 to March 19, 2025",Belles and Chimes Columbus Season 16,2025-01-15,2025,OH,Columbus,39.9625112,-83.0032218
2025-02-04," Cleveland, OH, United States | League | February 4, 2025 to March 18, 2025",Cleveland Pinball League - Pinball Planet Tuesdays,2025-02-04,2025,OH,Cleveland,41.49932,-81.6943605
2025-01-20," Columbus, OH, United States | League | January 20, 2025 to March 17, 2025",Level One Silverball League Season 24,2025-01-20,2025,OH,Columbus,39.9625112,-83.0032218
2025-02-09," Cleveland, OH, United States | League | February 9, 2025 to March 16, 2025",Cleveland Pinball League - Superelectric Sundays,2025-02-09,2025,OH,Cleveland,41.49932,-81.6943605
2025-03-16," Lima, OH, United States | Main Tournament | March 16, 2025",Stern Dungeons & Dragons Launch @ Cartridge Gaming,2025-03-16,2025,OH,Lima,40.742551,-84.1052256
2025-03-16," Toledo, OH, United States | Main Tournament | March 16, 2025",Toledo Pinball @ The Basement:Toledo's Pinball Pub,2025-03-16,2025,OH,Toledo,41.6528052,-83.5378674
2025-03-16," Beavercreek, OH, United States | Main Tournament | March 16, 2025",Level Up Pinball 8 Round Pinball Tournament,2025-03-16,2025,OH,Beavercreek,39.7092262,-84.0632685
2025-03-16," Toledo, OH, United States | Launch Party | March 16, 2025",Glass City Pinball @Dungeons & Dragons Launch,2025-03-16,2025,OH,Toledo,41.6528052,-83.5378674
2025-03-16," Girard, OH, United States | Main Tournament | March 16, 2025",Past Times Arcade Sunday Classics,2025-03-16,2025,OH,Girard,41.1539465,-80.7014662
2025-03-15," Cleveland, OH, United States | Main Tournament | March 15, 2025 to March 16, 2025",Pinball Planet Women's Mega Matchplay,2025-03-15,2025,OH,Cleveland,41.49932,-81.6943605
2025-03-14," Cleveland, OH, United States | Main Tournament | March 14, 2025",216 Pinball,2025-03-14,2025,OH,Cleveland,41.49932,-81.6943605
2025-03-14," Berea, OH, United States | Main Tournament | March 14, 2025",Kidforce Friday Night Knockout,2025-03-14,2025,OH,Berea,41.3661614,-81.8543026
2025-03-14," Cleveland, OH, United States | Main Tournament | March 14, 2025",Women's Pre Mega Matchplay Knockout,2025-03-14,2025,OH,Cleveland,41.49932,-81.6943605
2025-03-14," Canton, OH, United States | Main Tournament | March 14, 2025",Flipped Out On Friday At Rack It Up!,2025-03-14,2025,OH,Canton,40.7973776,-81.3769965
2025-03-13," Cincinnati, OH, United States | Launch Party | March 13, 2025",Stern Dungeons & Dragons Launch at Arcade Legacy,2025-03-13,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-03-13," Cleveland, OH, United States | Launch Party | March 13, 2025",Dungeons & Dragons Belles Launch Party!,2025-03-13,2025,OH,Cleveland,41.49932,-81.6943605
2025-03-10," Cleveland, OH, United States | Main Tournament | March 10, 2025",Stern Army SIN (Service Industry kNockout),2025-03-10,2025,OH,Cleveland,41.49932,-81.6943605
2025-03-09," Lima, OH, United States | Main Tournament | March 9, 2025",Sunday Funday IFPA Pinball @Cartridge Gaming,2025-03-09,2025,OH,Lima,40.742551,-84.1052256
2025-03-09," North Canton, OH, United States | Main Tournament | March 9, 2025",Hoover Pinball Monthly Knockout,2025-03-09,2025,OH,North Canton,40.875891,-81.4023356
2025-03-09," Toledo, OH, United States | Launch Party | March 9, 2025",Glass City Pinball Women's D&D Launch,2025-03-09,2025,OH,Toledo,41.6528052,-83.5378674
2025-03-08," Toledo, OH, United States | Main Tournament | March 8, 2025",Flip For The Cure 4 @ Wild Side Downtown,2025-03-08,2025,OH,Toledo,41.6528052,-83.5378674
2025-03-07," Berea, OH, United States | Main Tournament | March 7, 2025",Kidforce Friday Night Knockout,2025-03-07,2025,OH,Berea,41.3661614,-81.8543026
2025-03-07," Girard, OH, United States | Main Tournament | March 7, 2025",Past Times Arcade Stern Army Friday Night Knockout,2025-03-07,2025,OH,Girard,41.1539465,-80.7014662
2025-03-06," Cincinnati, OH, United States | Main Tournament | March 6, 2025",Arcade Legacy's Thursday Throwdown,2025-03-06,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-01-23," Cleveland, OH, United States | League | January 23, 2025 to March 6, 2025",Belles & Chimes Cleveland's Lowkey Ladies League,2025-01-23,2025,OH,Cleveland,41.49932,-81.6943605
2025-03-06," Toledo, OH, United States | Main Tournament | March 6, 2025",Glass City Pinball @The Underground,2025-03-06,2025,OH,Toledo,41.6528052,-83.5378674
2025-01-14," Beavercreek, OH, United States | League | January 14, 2025 to March 4, 2025",Level Up Pinball League Season 7,2025-01-14,2025,OH,Beavercreek,39.7092262,-84.0632685
2025-03-03," Cleveland, OH, United States | Launch Party | March 3, 2025",Dungeons & Dragons Launch Party @ Superelectric,2025-03-03,2025,OH,Cleveland,41.49932,-81.6943605
2025-03-02," Cincinnati, OH, United States | Womens Division | March 2, 2025",Queen City Seawitches Dungeons & Dragons Launch,2025-03-02,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-03-02," Lima, OH, United States | Main Tournament | March 2, 2025",Sunday Funday IFPA Pinball @Cartridge Gaming,2025-03-02,2025,OH,Lima,40.742551,-84.1052256
2025-03-02," Toledo, OH, United States | Launch Party | March 2, 2025",Dungeons & Dragons Launch Party @ The Basement,2025-03-02,2025,OH,Toledo,41.6528052,-83.5378674
2025-03-02," Toledo, OH, United States | Main Tournament | March 2, 2025",Glass City Pinball @The Underground,2025-03-02,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-24," Berea, OH, United States | Main Tournament | February 24, 2025 to March 2, 2025",Kidforce Seasonal Showdown,2025-02-24,2025,OH,Berea,41.3661614,-81.8543026
2025-03-01," Parma Heights, OH, United States | Main Tournament | March 1, 2025",Pinball Planet Stern Army IFPA Tournament,2025-03-01,2025,OH,Parma Heights,41.3900518,-81.7595769
2025-03-01," Westerville, OH, United States | Launch Party | March 1, 2025",John & Steph's Pulp Fiction Launch Party,2025-03-01,2025,OH,Westerville,40.1266689,-82.9318807
2025-02-28," Berea, OH, United States | Main Tournament | February 28, 2025",Kidforce Friday Night Knockout,2025-02-28,2025,OH,Berea,41.3661614,-81.8543026
2025-02-27," Cincinnati, OH, United States | Main Tournament | February 27, 2025",Arcade Legacy's Thursday Throwdown,2025-02-27,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-01-16," Columbus, OH, United States | League | January 16, 2025 to February 27, 2025",League Super Awesome,2025-01-16,2025,OH,Columbus,39.9625112,-83.0032218
2025-02-27," Toledo, OH, United States | Womens Division | February 27, 2025",Belles & Chimes Toledo - Monthly Meet-up,2025-02-27,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-27," Cleveland, OH, United States | Main Tournament | February 27, 2025",Thursday Night Knockout,2025-02-27,2025,OH,Cleveland,41.49932,-81.6943605
2025-01-14," Canal Winchester, OH, United States | League | January 14, 2025 to February 25, 2025",614 Pinball - Tuesday League @ Homestead CW,2025-01-14,2025,OH,Canal Winchester,39.8428193,-82.8056388
2025-02-24," Hamilton, OH, United States | Main Tournament | February 24, 2025",Pinball Garage x Arcade Legacy XXX,2025-02-24,2025,OH,Hamilton,39.3988679,-84.5587838
2025-02-22," Cincinnati, OH, United States | Main Tournament | February 22, 2025 to February 23, 2025",Arcade Legacy's Mega Matchplay II,2025-02-22,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-02-23," Lima, OH, United States | Main Tournament | February 23, 2025",Sunday Funday IFPA Pinball @Cartridge Gaming,2025-02-23,2025,OH,Lima,40.742551,-84.1052256
2025-02-23," Toledo, OH, United States | Main Tournament | February 23, 2025",Toledo Pinball @ Wild Side Downtown,2025-02-23,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-23," Dayton, OH, United States | Main Tournament | February 23, 2025",Gem City Pinball Monthly Tournament - Stern Army,2025-02-23,2025,OH,Dayton,39.7592225,-84.1936144
2025-02-16," Girard, OH, United States | Main Tournament | February 16, 2025 to February 23, 2025",Past Times Arcade Sunday Classics,2025-02-16,2025,OH,Girard,41.1539465,-80.7014662
2025-02-22," Columbus, OH, United States | Launch Party | February 22, 2025",L1 Dungeons & Dragons Stern Launch Party,2025-02-22,2025,OH,Columbus,39.9625112,-83.0032218
2025-02-21," Cincinnati, OH, United States | Pin-Golf | February 21, 2025",Arcade Legacy MMII Friday Night Pin-Golf,2025-02-21,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-02-21," Berea, OH, United States | Main Tournament | February 21, 2025",Kidforce Friday Night Knockout,2025-02-21,2025,OH,Berea,41.3661614,-81.8543026
2025-01-10," Cleveland, OH, United States | League | January 10, 2025 to February 21, 2025",Pinball Planet Womens 2025 Winter League,2025-01-10,2025,OH,Cleveland,41.49932,-81.6943605
2025-02-20," Cincinnati, OH, United States | Main Tournament | February 20, 2025",Arcade Legacy's Thursday Throwdown,2025-02-20,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-02-20," Toledo, OH, United States | Main Tournament | February 20, 2025",Glass City Pinball @The Underground,2025-02-20,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-17," Cincinnati, OH, United States | Main Tournament | February 17, 2025",Anderson Tap House - Weeknight Tap Out,2025-02-17,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-02-16," Lima, OH, United States | Main Tournament | February 16, 2025",Sunday Funday IFPA Pinball @Cartridge Gaming,2025-02-16,2025,OH,Lima,40.742551,-84.1052256
2025-02-16," Toledo, OH, United States | Main Tournament | February 16, 2025",Toledo Pinball @ The Basement:Toledo's Pinball Pub,2025-02-16,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-16," Columbus, OH, United States | Main Tournament | February 16, 2025",Stern Army Sunday Pinball Charity Series,2025-02-16,2025,OH,Columbus,39.9625112,-83.0032218
2025-02-16," Columbus, OH, United States | Juniors Division | February 16, 2025",Level One Mini Me Pinball Charity Series,2025-02-16,2025,OH,Columbus,39.9625112,-83.0032218
2025-02-16," Toledo, OH, United States | Main Tournament | February 16, 2025",Glass City Pinball @The Underground,2025-02-16,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-16," Beavercreek, OH, United States | Main Tournament | February 16, 2025",Level Up Pinball Bar 7 Fair Strike Tournament,2025-02-16,2025,OH,Beavercreek,39.7092262,-84.0632685
2025-02-14," Berea, OH, United States | Main Tournament | February 14, 2025",Kidforce Friday Night Knockout,2025-02-14,2025,OH,Berea,41.3661614,-81.8543026
2025-02-13," Cincinnati, OH, United States | Main Tournament | February 13, 2025",Ninja Eclipse Launch Party at Arcade Legacy,2025-02-13,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-02-10," Cleveland, OH, United States | Main Tournament | February 10, 2025",Stern Army SIN (Service Industry kNockout),2025-02-10,2025,OH,Cleveland,41.49932,-81.6943605
2025-02-09," Toledo, OH, United States | Main Tournament | February 9, 2025",Toledo Pinball @ Wild Side Downtown,2025-02-09,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-09," North Canton, OH, United States | Main Tournament | February 9, 2025",Hoover Pinball Monthly Knockout,2025-02-09,2025,OH,North Canton,40.875891,-81.4023356
2025-02-09," Toledo, OH, United States | Womens Division | February 9, 2025",Glass City Pinball Women's Tournament,2025-02-09,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-09," Beavercreek, OH, United States | Main Tournament | February 9, 2025",Level Up Pinball Flipper Frenzy Tournament!,2025-02-09,2025,OH,Beavercreek,39.7092262,-84.0632685
2025-02-08," Columbus, OH, United States | Main Tournament | February 8, 2025",The 2nd Annual Murphy Cup - Benefit For The Canine,2025-02-08,2025,OH,Columbus,39.9625112,-83.0032218
2025-02-07," Berea, OH, United States | Main Tournament | February 7, 2025",Kidforce Friday Night Knockout,2025-02-07,2025,OH,Berea,41.3661614,-81.8543026
2025-02-07," Girard, OH, United States | Main Tournament | February 7, 2025",Past Times Arcade Stern Army Friday Night Knockout,2025-02-07,2025,OH,Girard,41.1539465,-80.7014662
2025-02-06," Cincinnati, OH, United States | Main Tournament | February 6, 2025",Arcade Legacy's Thursday Throwdown,2025-02-06,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-02-06," Toledo, OH, United States | Main Tournament | February 6, 2025",Glass City Pinball @The Underground,2025-02-06,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-02," Cincinnati, OH, United States | Womens Division | February 2, 2025",Queen City Seawitches Monthly at Arcade Legacy,2025-02-02,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-02-02," Toledo, OH, United States | Main Tournament | February 2, 2025",Toledo Pinball @ The Basement:Toledo's Pinball Pub,2025-02-02,2025,OH,Toledo,41.6528052,-83.5378674
2025-02-02," Beavercreek, OH, United States | Main Tournament | February 2, 2025",Level Up Pinball Bar 8 Round Tournament!,2025-02-02,2025,OH,Beavercreek,39.7092262,-84.0632685
2025-02-02," Toledo, OH, United States | Main Tournament | February 2, 2025",Glass City Pinball @The Underground,2025-02-02,2025,OH,Toledo,41.6528052,-83.5378674
2025-01-31," Berea, OH, United States | Main Tournament | January 31, 2025 to February 2, 2025",Kidforce Reopening Hybrid Best Game ,2025-01-31,2025,OH,Berea,41.3661614,-81.8543026
2025-02-01," Parma Heights, OH, United States | Main Tournament | February 1, 2025",Pinball Planet Stern Army IFPA Tournament,2025-02-01,2025,OH,Parma Heights,41.3900518,-81.7595769
2025-01-31," Cleveland, OH, United States | Main Tournament | January 31, 2025",216 Pinball,2025-01-31,2025,OH,Cleveland,41.49932,-81.6943605
2025-01-30," Cincinnati, OH, United States | Main Tournament | January 30, 2025",Thursday Throwdown at Arcade Legacy,2025-01-30,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-01-29," Cleves, OH, United States | Main Tournament | January 29, 2025",IFPA Tourney,2025-01-29,2025,OH,Cleves,39.1617242,-84.749115
2025-01-27," Hamilton, OH, United States | Main Tournament | January 27, 2025",Pinball Garage x Arcade Legacy XXIX,2025-01-27,2025,OH,Hamilton,39.3988679,-84.5587838
2025-01-26," Toledo, OH, United States | Launch Party | January 26, 2025",Glass City Pinball Women's Metallica Launch Party,2025-01-26,2025,OH,Toledo,41.6528052,-83.5378674
2025-01-26," Dayton, OH, United States | Launch Party | January 26, 2025",Gem City - Uncanny X-Men Launch Party - Stern Army,2025-01-26,2025,OH,Dayton,39.7592225,-84.1936144
2025-01-26," Girard, OH, United States | Main Tournament | January 26, 2025",Past Times Arcade Sunday Classics,2025-01-26,2025,OH,Girard,41.1539465,-80.7014662
2025-01-24," Westerville, OH, United States | Launch Party | January 24, 2025",Women's Metallica Launch Party,2025-01-24,2025,OH,Westerville,40.1266689,-82.9318807
2025-01-24," Berea, OH, United States | Main Tournament | January 24, 2025",Kidforce Friday Night Knockout,2025-01-24,2025,OH,Berea,41.3661614,-81.8543026
2025-01-23," Cincinnati, OH, United States | Main Tournament | January 23, 2025",Arcade Legacy's Thursday Throwdown,2025-01-23,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-01-23," Toledo, OH, United States | Launch Party | January 23, 2025",Belles & Chimes Toledo - Metallica Launch Party,2025-01-23,2025,OH,Toledo,41.6528052,-83.5378674
2025-01-23," Cleveland, OH, United States | Main Tournament | January 23, 2025",Thursday Night Knockout,2025-01-23,2025,OH,Cleveland,41.49932,-81.6943605
2025-01-23," Toledo, OH, United States | Main Tournament | January 23, 2025",Glass City Pinball @The Underground,2025-01-23,2025,OH,Toledo,41.6528052,-83.5378674
2025-01-19," Toledo, OH, United States | Main Tournament | January 19, 2025",Toledo Pinball @ The Basement:Toledo's Pinball Pub,2025-01-19,2025,OH,Toledo,41.6528052,-83.5378674
2025-01-19," Girard, OH, United States | Womens Division | January 19, 2025",IFPA Ohio State Women's Championship,2025-01-19,2025,OH,Girard,41.1539465,-80.7014662
2025-01-19," Toledo, OH, United States | Main Tournament | January 19, 2025",Glass City Pinball @The Underground,2025-01-19,2025,OH,Toledo,41.6528052,-83.5378674
2025-01-18," Girard, OH, United States | Main Tournament | January 18, 2025",IFPA Ohio State Pinball Championship,2025-01-18,2025,OH,Girard,41.1539465,-80.7014662
2025-01-16," Cincinnati, OH, United States | Main Tournament | January 16, 2025",Arcade Legacy's Thursday Throwdown,2025-01-16,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-01-13," Cincinnati, OH, United States | Main Tournament | January 13, 2025",Anderson Tap House - Weeknight Tap Out,2025-01-13,2025,OH,Cincinnati,39.1031182,-84.5120196
2024-10-28," Dayton, OH, United States | League | October 28, 2024 to January 13, 2025",Gem City Pinball League,2024-10-28,2024,OH,Dayton,39.7592225,-84.1936144
2025-01-13," Cleveland, OH, United States | Main Tournament | January 13, 2025",Stern Army SIN (Service Industry kNockout),2025-01-13,2025,OH,Cleveland,41.49932,-81.6943605
2025-01-12," Cincinnati, OH, United States | Womens Division | January 12, 2025",Queen City Seawitches Monthly at Arcade Legacy,2025-01-12,2025,OH,Cincinnati,39.1031182,-84.5120196
2025-01-12," Toledo, OH, United States | Main Tournament | January 12, 2025",Toledo Pinball @ Wild Side Downtown,2025-01-12,2025,OH,Toledo,41.6528052,-83.5378674
2025-01-12," North Canton, OH, United States | Main Tournament | January 12, 2025",Hoover Pinball January’25 IFPA Knockout,2025-01-12,2025,OH,North Canton,40.875891,-81.4023356
2025-01-10," Berea, OH, United States | Main Tournament | January 10, 2025",Kidforce Friday Night Knockout,2025-01-10,2025,OH,Berea,41.3661614,-81.8543026
2025-01-09," Cincinnati, OH, United States | Main Tournament | January 9, 2025",Arcade Legacy's Thursday Throwdown,2025-01-09,2025,OH,Cincinnati,39.1031182,-84.5120196
2024-11-07," Dayton, OH, United States | League | November 7, 2024 to January 9, 2025",DUPL Season 9,2024-11-07,2024,OH,Dayton,39.7592225,-84.1936144
2025-01-09," Toledo, OH, United States | Main Tournament | January 9, 2025",Glass City Pinball @The Undergrond,2025-01-09,2025,OH,Toledo,41.6528052,-83.5378674
